0
0
0.2
0
0
0
0
5.8
0
0.4
0
0
0
0
0
0
0
0
0
0
5
3
0.2
0
2.4
0.2
0.2
0
0
0
0
0
0
0
0
3.2
1.2
0.2
0
0
0
0
0.2
3.4
1
1
6
21.8
0
0
13.2
0
0
0
0.2
0
0
4.4
2.4
10.4
6.6
4.6
1.4
0.2
1.6
0.2
0
0
0.2
0
0
27.8
0.2
0
5.4
5
0.2
0
0
1
0
0
0.4
6.8
0.6
18
7.4
0.8
0.2
3.6
0
0
0
0
5.6
3.4
16
5
0
0
5.6
5
3.8
2.8
4.2
29.6
0
0
0
0
0
0
0
0
6.8
9.2
0.4
20.2
0
3.4
0
0
1.2
3.8
0
0
0
0
7.4
0.4
0.8
0
11.2
0.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.4
11.2
1
0
0
8.6
13.2
6.8
0
2.2
13.8
5.6
0
0
5
0.2
0.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.2
0
0.2
0
0
1.6
1.8
0
0
0
0.2
0
0
0
0
0
8.2
4.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
21.4
19.4
0.2
0
0
28.6
21.8
38.4
8.2
10.8
10.2
3.2
3.8
0
12.6
13.2
15.2
2
3.2
3
0
0.2
5
0.2
4.4
11
18.4
1
0
5
0.2
0.2
0.8
0.4
0
0
0
0
0
0
1
0.2
0
0
0
2
0.2
0.2
0
0
0
0
0
0
0
0
0
5.4
0
0.2
0
0
0
9.4
70.8
0.2
0
0
0
0
0.4
0
0
0
0.2
0
0
0
0
0
0
0
2.4
0.2
0
0
2
0
0
0
0
0
0
0
0
0
5.6
0.4
0
0
0
0
0
0
0
5
0
0.4
0
0
0
3.2
8.2
1
23.8
6.2
1.8
5.4
15.8
0.4
0
9.8
12.2
0
0
0
0
0
0
0
0
0
0
0
1.6
0
28.6
0
0
0
0
0
0
0
0
0
0.2
0.2
0
0
0
0
21
9.6
4.8
0
0
0
0
0
0
6.2
18
0.2
0
0
1
0.6
33
57
14
0
0
0
3.4
1
1.2
7.4
0.2
0
0
0
0
0.2
0
6.8
4.4
0.6
0
0
0
0.2
0
1
1.2
0
0.2
0
4.2
26.8
0.2
0
11.4
0.2
0
0
0
0
0
0
0
0
0.2
0.6
1.2
0
8.8
0
0
0.2
0
2
2.2
1.4
0.2
22.4
0.2
0
0
0
0
14.2
6
0
0.6
24
21.4
0
0.4
5.8
0.2
0.4
7.8
0.2
0
0
0
0.6
1.6
0.4
2.4
13.2
119.4
105.8
29
0
0.2
13
4
0.2
0
10.2
28.4
8.6
31.6
0.4
0
0.2
0
0
0
0
0
0
0
2.2
0.2
0.8
0.6
0
0.2
0.4
0.2
11.2
24.4
0.2
0
0
0
0
0
0.2
0
0
0.2
0
0
0
1
0
0
0
2
6.6
0.4
0
0
0.2
2.6
10.8
2.2
67
7.2
1.2
3
0
0
0
6.2
0
0
0
0
1
0
0
0
0
0
0
5.6
0
0
0.8
2.2
4.8
0.6
0.2
0.2
17.2
9
0.6
0
3
0
1.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.6
0
0
0
0
0
2.4
4.2
54.4
5.2
0
0
0
0
0
0
0
2.8
20.4
0
0.4
0.2
0
0
0
0
0
0
0
0
0
0
2.2
10.8
0.4
0.2
0.2
0.2
3.2
31.8
3.4
3.6
0.2
0
0
0
0
0
0
0
0
0
0
0
0
0
3.6
1.6
3.4
0
0
0
1.4
0.2
0.4
1
8.4
14.8
0.2
0
0
7.6
0.4
0
0
0
0
26
1.4
3.8
13
11.6
10
0.4
0
0
0
2.4
0.4
18.2
29.6
5
0
0
0
0
0
0
0
0
0
0
0.6
0
0
0.2
0
0
0
0
0
0
0
0
0.8
15.2
0.2
0
0
0
0
0.6
9.8
0
0
0
0
29.8
34
1
0
0.6
1.8
2.6
0.2
0
0
0
0
0
15
34.2
51.4
41.4
0.4
0
0
0
0
0
0
34
5.4
0
0
0
0
0
30.6
13
0
0
0
2.2
0.4
0
9
12.8
0.2
2
0
10.8
3.6
1.8
0
0
0
0.2
0
0
0
0
0
0
0
0
0
0
6
1.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
16.8
23
13.6
3.4
4.8
0.2
61.2
25.4
